epoch,train_mse,train_rmse,test_mse,test_rmse,test_mae
7.300000000000000000e+01,1.297216193912856363e+00,1.138953991130834176e+00,3.832196066017423242e+00,1.957599567331741897e+00,1.742653957808297127e+00
7.400000000000000000e+01,1.307928464500127230e+00,1.143647001701192378e+00,2.398637115894593830e+00,1.548753407064725085e+00,1.303050200752040588e+00
7.500000000000000000e+01,1.335153537452655081e+00,1.155488441072715755e+00,2.448673744571075339e+00,1.564823870143561946e+00,1.334865257766754798e+00
7.600000000000000000e+01,1.228560538245217604e+00,1.108404501184119928e+00,2.367409839785670211e+00,1.538638956930985291e+00,1.318660253778510150e+00
7.700000000000000000e+01,1.250284707716918131e+00,1.118161306662378784e+00,2.081170953620342878e+00,1.442626408194561893e+00,1.154619538455928129e+00
7.800000000000000000e+01,1.281957811699593996e+00,1.132235758002543280e+00,2.538051400831107696e+00,1.593126297827986981e+00,1.374855799169472315e+00
7.900000000000000000e+01,1.220076742078814114e+00,1.104570840679226951e+00,3.439822359551712783e+00,1.854675809825456545e+00,1.507690070722931930e+00
8.000000000000000000e+01,1.308344163941965732e+00,1.143828730161104978e+00,3.086477826494689491e+00,1.756837450219766117e+00,1.505493317175349066e+00
8.100000000000000000e+01,1.304017429105063464e+00,1.141935825300644192e+00,5.633485768305538599e+00,2.373496527974190862e+00,2.145922024558686747e+00
8.200000000000000000e+01,1.331560911125527102e+00,1.153932801824060661e+00,3.666188239322160758e+00,1.914729286171327427e+00,1.504964930080371133e+00
8.300000000000000000e+01,1.314951643426344630e+00,1.146713409456061372e+00,2.865367851490638884e+00,1.692739747123177541e+00,1.397626204349700529e+00
8.400000000000000000e+01,1.250473559535319357e+00,1.118245750957864937e+00,3.888868048042818604e+00,1.972021310240540615e+00,1.793791632161349403e+00
8.500000000000000000e+01,1.273005758928491993e+00,1.128275568701410769e+00,3.496844674469134162e+00,1.869985207018797224e+00,1.699093005343679241e+00
8.600000000000000000e+01,1.275320733021743536e+00,1.129300993102256845e+00,2.986798219603014726e+00,1.728235579891530538e+00,1.385231194632255081e+00
8.700000000000000000e+01,1.283688248461498427e+00,1.132999668341301058e+00,2.349735853018259935e+00,1.532884814008625973e+00,1.205360602044427409e+00
8.800000000000000000e+01,1.271810977909918927e+00,1.127745972242826911e+00,4.210153942078989964e+00,2.051865965914681844e+00,1.578146428993839390e+00
8.900000000000000000e+01,1.222778152922414874e+00,1.105792997320210302e+00,2.469607824700809307e+00,1.571498592013626183e+00,1.273116050996303983e+00
9.000000000000000000e+01,1.242989801366375380e+00,1.114894524771906648e+00,8.720647636903535727e+00,2.953074268775429001e+00,2.199392196478342942e+00
9.100000000000000000e+01,1.318149189438780455e+00,1.148106784858786700e+00,7.005874039322350200e+00,2.646861167368313339e+00,1.986900230431046355e+00
9.200000000000000000e+01,1.212113501707593022e+00,1.100960263455313282e+00,8.337664654738555114e+00,2.887501455365616643e+00,2.238013864900237238e+00
9.300000000000000000e+01,1.194065040595505778e+00,1.092732831297525298e+00,2.092652089977361740e+00,1.446600183180329013e+00,1.179051318299879636e+00
9.400000000000000000e+01,1.315577318413237773e+00,1.146986189286182123e+00,5.232901439997277748e+00,2.287553592814226988e+00,1.703006999815883438e+00
9.500000000000000000e+01,1.229800169595489878e+00,1.108963556477619239e+00,4.145527085033031689e+00,2.036056748971656560e+00,1.509688223538413254e+00
9.600000000000000000e+01,1.357506000824951986e+00,1.165120594970731727e+00,9.735833658963047199e+00,3.120229744580204301e+00,2.343504240510417613e+00
9.700000000000000000e+01,1.225878955273734805e+00,1.107194181376390141e+00,2.711121332633264380e+00,1.646548308624215418e+00,1.400985314454750386e+00
9.800000000000000000e+01,1.228584370191478703e+00,1.108415251695626269e+00,2.614390347954208771e+00,1.616907649791480495e+00,1.269401399002891839e+00
9.900000000000000000e+01,1.094476107944947429e+00,1.046172121567453761e+00,4.697046981309896729e+00,2.167267168881099604e+00,1.633687822583010929e+00
1.000000000000000000e+02,1.087222444579937219e+00,1.042699594600447366e+00,4.194811010214896108e+00,2.048123778050266353e+00,1.550923636564785602e+00
1.010000000000000000e+02,1.185730280992344454e+00,1.088912430359918471e+00,5.231783159160711350e+00,2.287309152511026511e+00,1.746399079623207840e+00
1.020000000000000000e+02,1.165571233946844032e+00,1.079616243832429490e+00,5.450258913147097317e+00,2.334578958430641116e+00,1.734089282188454373e+00
1.030000000000000000e+02,1.138923896314270712e+00,1.067203774503384439e+00,7.087599525393331490e+00,2.662254594398013374e+00,2.018330269997273163e+00
1.040000000000000000e+02,1.841559626744099454e+00,1.357040760900017906e+00,3.543035159174212190e+00,1.882295183857784826e+00,1.419420573689522014e+00
1.050000000000000000e+02,1.397453088072848848e+00,1.182139199956100173e+00,4.000099734064271217e+00,2.000024933360649904e+00,1.482118054510499494e+00
1.060000000000000000e+02,1.244975860290747693e+00,1.115784862906262775e+00,3.267177913045542947e+00,1.807533654747690344e+00,1.366062716849596459e+00
1.070000000000000000e+02,1.139679973208104657e+00,1.067557948407534818e+00,2.044146965281557371e+00,1.429736676902973347e+00,1.159319984317433549e+00
1.080000000000000000e+02,1.216945107963569583e+00,1.103152350295991235e+00,2.526779152445350896e+00,1.589584584866546413e+00,1.254552173322858399e+00
1.090000000000000000e+02,1.052198706245757842e+00,1.025767374332873683e+00,2.584050533117747239e+00,1.607498221808580263e+00,1.272678748183294184e+00
1.100000000000000000e+02,1.091889914915927573e+00,1.044935363989528021e+00,6.898665927844188417e+00,2.626531158742303695e+00,1.971352220796785293e+00
1.110000000000000000e+02,1.094729144125241138e+00,1.046293048875524656e+00,5.176623717725094664e+00,2.275219487813229691e+00,1.713542713423873876e+00
1.120000000000000000e+02,9.778950518323260566e-01,9.888857627816906026e-01,7.985123208538836614e+00,2.825796030951072790e+00,2.100170987583203086e+00
1.130000000000000000e+02,1.061690804527740672e+00,1.030383814181754731e+00,7.612977578613250529e+00,2.759162477748139164e+00,2.032816448707464030e+00
1.140000000000000000e+02,1.051691971960692973e+00,1.025520342051142730e+00,3.170068950585025913e+00,1.780468744624579491e+00,1.370080953708846971e+00
1.150000000000000000e+02,9.980743026290218589e-01,9.990366873288597516e-01,6.220764231365876640e+00,2.494145992392160949e+00,1.865820264232997072e+00
1.160000000000000000e+02,1.170593593482005756e+00,1.081939736529722751e+00,1.079551091519821426e+01,3.285652281541401099e+00,2.479152940950383854e+00
1.170000000000000000e+02,1.143289422021682267e+00,1.069247128601092944e+00,1.002344834913901295e+01,3.165982998870811027e+00,2.335370335253249774e+00
1.180000000000000000e+02,1.136893959874575089e+00,1.066252296538945377e+00,3.476431031231972391e+00,1.864518981193801661e+00,1.465357816547428804e+00
1.190000000000000000e+02,1.006981689496963872e+00,1.003484772927304425e+00,3.260033199911088531e+00,1.805556202368424845e+00,1.399654706926763748e+00
1.200000000000000000e+02,1.012415709447034295e+00,1.006188704690643254e+00,5.649412951824253959e+00,2.376849375081276250e+00,1.773290962011199179e+00
1.210000000000000000e+02,1.006342690319189659e+00,1.003166332329384680e+00,3.290300240210437099e+00,1.813918476726679385e+00,1.406602751345930935e+00
1.220000000000000000e+02,1.013499430363215881e+00,1.006727088322955543e+00,6.679412899639507017e+00,2.584456016193641403e+00,1.928265303768270655e+00
1.230000000000000000e+02,1.030040606605560516e+00,1.014909161750725541e+00,3.484072944804433636e+00,1.866567155182055959e+00,1.431163422922840267e+00
1.240000000000000000e+02,9.806095910219054801e-01,9.902573357576834878e-01,4.356974008980147417e+00,2.087336582580813005e+00,1.590087100514092189e+00
1.250000000000000000e+02,9.840334995072620439e-01,9.919846266486502806e-01,3.167849102516057780e+00,1.779845246788623880e+00,1.402358787018467723e+00
1.260000000000000000e+02,9.195198335709867665e-01,9.589159679403543857e-01,3.203518343749517605e+00,1.789837518812676276e+00,1.438300504110882727e+00
1.270000000000000000e+02,9.366633856275577985e-01,9.678137143208696003e-01,4.766636147047036864e+00,2.183262729734338770e+00,1.650070520229903526e+00
1.280000000000000000e+02,9.842962588655442824e-01,9.921170590537914391e-01,4.125202683741407306e+00,2.031059497833927807e+00,1.542076227618770723e+00
1.290000000000000000e+02,1.050537922968669102e+00,1.024957522519186703e+00,4.788849002359839346e+00,2.188343894903138853e+00,1.605768509231940699e+00
1.300000000000000000e+02,1.164341422188554409e+00,1.079046533838348587e+00,4.630215902454869692e+00,2.151793647740152249e+00,1.635528222987168157e+00
1.310000000000000000e+02,1.209155196072737359e+00,1.099615931165394356e+00,1.097770608285637550e+01,3.313262151242544640e+00,2.401465739435862723e+00
1.320000000000000000e+02,1.101466227434173106e+00,1.049507611899110016e+00,4.696463836442440254e+00,2.167132630099607216e+00,1.649826255534888597e+00
1.330000000000000000e+02,1.054971999632177360e+00,1.027118298752474512e+00,3.999828567563211479e+00,1.999957141431588648e+00,1.526491150700474808e+00
1.340000000000000000e+02,9.692704370051166141e-01,9.845153310157829241e-01,3.125298747228919982e+00,1.767851449423542443e+00,1.381164579459529751e+00
1.350000000000000000e+02,9.115261952202093898e-01,9.547388099476261658e-01,9.266455073847561508e+00,3.044085260607455545e+00,2.314102388667768739e+00
1.360000000000000000e+02,9.691173462854560938e-01,9.844375786638054349e-01,4.329394550498472327e+00,2.080719719351569186e+00,1.563094645829740337e+00
